EXEC|Time|ID|Message|LISTEN|TRANSMIT
10|145355063|10| |1080|0
10|145444698|7| |1080|0
10|145468716|6| |1080|0
10|145512136|4| |1080|0
10|145559997|3| |1080|0
10|145614116|9| |1080|0
10|145627057|8| |1080|0
10|145664526|1| |163837|0
10|145786678|2| |1080|0
10|147800056|9|DATA sent to 1 seqn 4|NA|NA
10|147922924|1|DATA recv from 9 seqn 4|NA|NA
10|150349824|5| |1624|546
10|150355064|10| |1080|0
10|150444699|7| |1080|0
10|150468720|6| |1256|0
10|150512837|4| |1510|273
10|150559998|3| |1080|0
10|150614784|9| |1412|637
10|150627058|8| |1080|0
10|150664526|1| |163837|0
10|150787027|2| |1467|91
10|151988244|2|DATA sent to 1 seqn 5|NA|NA
10|152008643|1|DATA recv from 2 seqn 5|NA|NA
10|152142567|10|DATA sent to 1 seqn 5|NA|NA
10|152318625|1|DATA recv from 10 seqn 5|NA|NA
10|154659398|9|DATA sent to 1 seqn 5|NA|NA
10|154797656|1|DATA recv from 9 seqn 5|NA|NA
10|155349874|5| |1607|543
10|155355777|10| |1603|634
10|155445818|7| |2176|2452
10|155468787|6| |1446|0
10|155512903|4| |1488|273
10|155560415|3| |1368|90
10|155614801|9| |1535|998
10|155627129|8| |1080|0
10|155664526|1| |163837|0
10|155755658|7|DATA sent to 1 seqn 5|NA|NA
10|155787396|2| |1593|180
10|155819913|1|DATA recv from 7 seqn 5|NA|NA
10|160349144|5| |1080|0
10|160355063|10| |1080|0
10|160445392|7| |1444|727
10|160468750|6| |1080|0
10|160512170|4| |1080|0
10|160560380|3| |1418|91
10|160614082|9| |1080|0
10|160627091|8| |1080|0
10|160664526|1| |163837|0
10|160786678|2| |1080|0
10|161660331|4|DATA sent to 1 seqn 5|NA|NA
10|161796112|1|DATA recv from 4 seqn 5|NA|NA
10|165349147|5| |1256|0
10|165355063|10| |1080|0
10|165444698|7| |1080|0
10|165468750|6| |1080|0
10|165513179|4| |2009|2450
10|165560031|3| |1080|0
10|165614082|9| |1080|0
10|165627095|8| |1276|0
10|165664526|1| |163837|0
10|165685926|6|DATA sent to 1 seqn 5|NA|NA
10|165787027|2| |1399|91
10|165821392|1|DATA recv from 6 seqn 5|NA|NA
10|167250517|8|DATA sent to 1 seqn 5|NA|NA
10|167422571|1|DATA recv from 8 seqn 5|NA|NA
10|167591332|5|DATA sent to 1 seqn 5|NA|NA
10|167671569|1|DATA recv from 5 seqn 5|NA|NA
10|170349807|5| |1523|453
10|170355063|10| |1080|0
10|170444698|7| |1080|0
10|170469758|6| |2005|2449
10|170512834|4| |1862|545
10|170560378|3| |1466|90
10|170614085|9| |1256|0
10|170628099|8| |2098|2720
10|170664526|1| |163837|0
10|170787370|2| |1787|181
10|173333192|3|DATA sent to 1 seqn 5|NA|NA
10|173353618|1|DATA recv from 3 seqn 5|NA|NA
10|175349110|5| |1080|0
10|175355063|10| |1080|0
10|175444698|7| |1080|0
10|175468716|6| |1080|0
10|175512136|4| |1080|0
10|175560346|3| |1225|91
10|175614082|9| |1080|0
10|175627057|8| |1080|0
10|175664526|1| |163837|0
10|175786678|2| |1080|0
10|180349110|5| |1368|0
10|180355064|10| |1080|0
10|180444699|7| |1080|0
10|180468717|6| |1080|0
10|180512137|4| |1080|0
10|180559998|3| |1080|0
10|180614083|9| |1080|0
10|180627058|8| |1080|0
10|180664526|1| |163837|0
10|180787745|2| |1507|1078
10|183480431|2|DATA sent to 1 seqn 6|NA|NA
10|183500890|1|DATA recv from 2 seqn 6|NA|NA
10|185349182|5| |1080|0
10|185355135|10| |1080|0
10|185444770|7| |1080|0
10|185468788|6| |1080|0
10|185512210|4| |1216|0
10|185560069|3| |1080|0
10|185614154|9| |1080|0
10|185627129|8| |1080|0
10|185664526|1| |163837|0
10|185787047|2| |1224|90
10|188503820|5|DATA sent to 1 seqn 6|NA|NA
10|188674057|1|DATA recv from 5 seqn 6|NA|NA
10|190350155|5| |2065|2632
10|190355097|10| |1080|0
10|190444732|7| |1080|0
10|190468754|6| |1276|0
10|190512868|4| |1531|272
10|190560031|3| |1080|0
10|190614120|9| |1270|0
10|190627091|8| |1080|0
10|190664526|1| |163837|0
10|190787024|2| |1655|91
10|195349110|5| |1080|0
10|195355097|10| |1080|0
10|195444732|7| |1080|0
10|195468750|6| |1080|0
10|195512170|4| |1080|0
10|195560031|3| |1080|0
10|195614116|9| |1080|0
10|195627091|8| |1080|0
10|195664526|1| |163837|0
10|195786678|2| |1080|0
10|197508330|8|DATA sent to 1 seqn 6|NA|NA
10|197673758|1|DATA recv from 8 seqn 6|NA|NA
10|198448096|4|DATA sent to 1 seqn 6|NA|NA
10|198479730|9|DATA sent to 1 seqn 6|NA|NA
10|199046391|1|DATA recv from 4 seqn 6|NA|NA
10|199299147|1|DATA recv from 9 seqn 6|NA|NA
10|199620957|3|DATA sent to 1 seqn 6|NA|NA
10|199641406|1|DATA recv from 3 seqn 6|NA|NA
10|200068739|6|DATA sent to 1 seqn 6|NA|NA
10|200196242|1|DATA recv from 6 seqn 6|NA|NA
10|200349810|5| |2323|543
10|200355097|10| |1080|0
10|200444732|7| |1080|0
10|200469764|6| |2300|2263
10|200513195|4| |5010|9251
10|200560686|3| |1612|180
10|200615130|9| |3079|4807
10|200628103|8| |2570|2537
10|200664526|1| |163837|0
10|200787375|2| |2417|272
10|205349161|5| |1362|0
10|205355097|10| |1080|0
10|205444730|7| |1363|0
10|205468764|6| |1289|0
10|205513194|4| |2088|3223
10|205561064|3| |1131|2992
10|205614082|9| |1080|0
10|205627062|8| |1276|0
10|205664526|1| |163837|0
10|205786681|2| |1256|0
10|208263471|7|DATA sent to 1 seqn 6|NA|NA
10|208320399|1|DATA recv from 7 seqn 6|NA|NA
10|210119148|10|DATA sent to 1 seqn 6|NA|NA
10|210320761|1|DATA recv from 10 seqn 6|NA|NA
10|210350159|5| |2239|2802
10|210356110|10| |1802|1271
10|210445742|7| |2560|2995
10|210469408|6| |1661|240
10|210512483|4| |1465|80
10|210560695|3| |2177|260
10|210614086|9| |1256|0
10|210627058|8| |1080|0
10|210664526|1| |163837|0
10|210787027|2| |1523|80
10|212113176|5|DATA sent to 1 seqn 7|NA|NA
10|212295308|1|DATA recv from 5 seqn 7|NA|NA
10|215350179|5| |2910|3479
10|215355135|10| |1080|0
10|215444769|7| |1369|0
10|215469854|6| |1484|2992
10|215512905|4| |1891|342
10|215560068|3| |1368|0
10|215619751|9| |2540|5551
10|215627129|8| |1080|0
10|215664526|1| |163837|0
10|215787445|2| |1874|170
10|217541846|4|DATA sent to 1 seqn 7|NA|NA
10|217673601|1|DATA recv from 4 seqn 7|NA|NA
10|220350173|5| |1660|2988
10|220355097|10| |1080|0
10|220444732|7| |1080|0
10|220469794|6| |2554|1600
10|220513189|4| |2519|2360
10|220560377|3| |1405|81
10|220615180|9| |2225|2000
10|220628155|8| |1321|2994
10|220664526|1| |163837|0
10|220787063|2| |1756|91
10|221615033|7|DATA sent to 1 seqn 7|NA|NA
10|221694341|1|DATA recv from 7 seqn 7|NA|NA
10|223128770|3|DATA sent to 1 seqn 7|NA|NA
10|223149144|1|DATA recv from 3 seqn 7|NA|NA
10|225349109|5| |1653|0
10|225356184|10| |1983|5674
10|225445738|7| |1929|1089
10|225468748|6| |1367|0
10|225513203|4| |1133|2991
10|225560692|3| |1544|181
10|225615184|9| |1107|3000
10|225627089|8| |1364|0
10|225664526|1| |163837|0
10|225786716|2| |1570|0
10|227610684|8|DATA sent to 1 seqn 7|NA|NA
10|227796139|1|DATA recv from 8 seqn 7|NA|NA
10|227992202|6|DATA sent to 1 seqn 7|NA|NA
10|228071511|1|DATA recv from 6 seqn 7|NA|NA
10|230349110|5| |1080|0
10|230355097|10| |1080|0
10|230444698|7| |1080|0
10|230469764|6| |1571|1090
10|230512831|4| |1533|182
10|230560345|3| |1470|88
10|230614116|9| |1080|0
10|230628108|8| |2225|3085
10|230664526|1| |163837|0
10|230787059|2| |1401|90
10|231564489|10|DATA sent to 1 seqn 7|NA|NA
10|231822734|1|DATA recv from 10 seqn 7|NA|NA
10|235349109|5| |1364|0
10|235356116|10| |2212|2548
10|235445752|7| |2232|2545
10|235468718|6| |1472|0
10|235512136|4| |1080|0
10|235560345|3| |1480|90
10|235615183|9| |1131|2993
10|235627057|8| |1080|0
10|235664526|1| |163837|0
10|235786712|2| |1080|0
10|237332013|2|DATA sent to 1 seqn 7|NA|NA
10|237352482|1|DATA recv from 2 seqn 7|NA|NA
10|238026619|9|DATA sent to 1 seqn 7|NA|NA
10|238195486|1|DATA recv from 9 seqn 7|NA|NA
10|240349111|5| |1080|0
10|240355064|10| |1080|0
10|240444699|7| |1080|0
10|240469763|6| |2018|1908
10|240512137|4| |1080|0
10|240560349|3| |1434|90
10|240614781|9| |1734|995
10|240627058|8| |1080|0
10|240664526|1| |163837|0
10|240680153|8|DATA sent to 1 seqn 8|NA|NA
10|240800817|1|DATA recv from 8 seqn 8|NA|NA
10|240803609|2| |1630|181
10|243152321|2|DATA sent to 1 seqn 8|NA|NA
10|243172681|1|DATA recv from 2 seqn 8|NA|NA
10|245349892|5| |1604|430
10|245355135|10| |1080|0
10|245444770|7| |1080|0
10|245468788|6| |1080|0
10|245512902|4| |1920|273
10|245560069|3| |1080|0
10|245614173|9| |1372|0
10|245628116|8| |1662|1454
10|245664526|1| |163837|0
10|245787767|2| |1275|3085
10|250349144|5| |1338|0
10|250355097|10| |1080|0
10|250444735|7| |1256|0
10|250469817|6| |1505|1181
10|250512170|4| |1080|0
10|250560034|3| |1256|0
10|250614116|9| |1080|0
10|250627057|8| |1080|0
10|250664526|1| |163837|0
10|250786678|2| |1080|0
10|255349144|5| |1080|0
10|255355149|10| |1381|0
10|255445799|7| |1131|2991
10|255468750|6| |1378|0
10|255512170|4| |1080|0
10|255560028|3| |1293|0
10|255614116|9| |1080|0
10|255627057|8| |1080|0
10|255664526|1| |163837|0
10|255786678|2| |1080|0
10|259279690|6|DATA sent to 1 seqn 8|NA|NA
10|259322671|1|DATA recv from 6 seqn 8|NA|NA
10|260349148|5| |1276|0
10|260355789|10| |1647|720
10|260445776|7| |2271|2241
10|260469405|6| |1621|181
10|260512170|4| |1080|0
10|260560777|3| |2124|170
10|260614827|9| |1380|643
10|260627057|8| |1080|0
10|260665595|1| |160534|3265
10|260787024|2| |1454|80
10|261480332|3|DATA sent to 1 seqn 8|NA|NA
10|261534414|1|DATA recv from 3 seqn 8|NA|NA
10|262462898|10|DATA sent to 1 seqn 8|NA|NA
10|262693694|1|DATA recv from 10 seqn 8|NA|NA
10|264935360|7|DATA sent to 1 seqn 8|NA|NA
10|265070778|1|DATA recv from 7 seqn 8|NA|NA
10|265349139|5| |1288|0
10|265356108|10| |2246|1999
10|265445740|7| |3221|4811
10|265468716|6| |1674|0
10|265512189|4| |1080|0
10|265560097|5|DATA sent to 1 seqn 8|NA|NA
10|265561063|3| |2275|1168
10|265615180|9| |1321|2994
10|265627057|8| |1080|0
10|265664526|1| |163836|0
10|265671504|1|DATA recv from 5 seqn 8|NA|NA
10|265787047|2| |1413|90
10|267674673|4|DATA sent to 1 seqn 8|NA|NA
10|267800637|1|DATA recv from 4 seqn 8|NA|NA
10|267917258|9|DATA sent to 1 seqn 8|NA|NA
10|268071043|1|DATA recv from 9 seqn 8|NA|NA
10|270350157|5| |1778|1273
10|270355083|10| |1080|0
10|270444718|7| |1080|0
10|270469789|6| |2231|1908
10|270513188|4| |2362|2360
10|270560346|3| |1451|90
10|270614787|9| |1587|636
10|270627080|8| |1256|0
10|270664526|1| |163837|0
10|270787027|2| |1489|91
10|275080067|10|DATA sent to 1 seqn 9|NA|NA
10|275319603|1|DATA recv from 10 seqn 9|NA|NA
10|275349877|5| |1408|561
10|275356130|10| |2112|2180
10|275445819|7| |2219|2453
10|275468791|6| |1256|0
10|275512905|4| |1551|242
10|275560418|3| |1399|91
10|275614173|9| |1080|0
10|275627129|8| |1080|0
10|275664526|1| |163837|0
10|275787096|2| |1407|80
10|280096534|4|DATA sent to 1 seqn 9|NA|NA
10|280172210|1|DATA recv from 4 seqn 9|NA|NA
10|280349163|5| |1080|0
10|280355063|10| |1080|0
10|280444732|7| |1080|0
10|280468750|6| |1080|0
10|280512837|4| |1510|996
10|280560034|3| |1156|0
10|280614116|9| |1080|0
10|280627094|8| |1256|0
10|280664526|1| |163837|0
10|280787063|2| |1437|90
10|285349144|5| |1080|0
10|285355063|10| |1080|0
10|285444735|7| |1256|0
10|285468801|6| |1369|0
10|285512136|4| |1080|0
10|285561090|3| |1656|1721
10|285614116|9| |1080|0
10|285627091|8| |1080|0
10|285664526|1| |163837|0
10|285786712|2| |1080|0
10|286347534|3|DATA sent to 1 seqn 9|NA|NA
10|286367998|1|DATA recv from 3 seqn 9|NA|NA
10|286457734|5|DATA sent to 1 seqn 9|NA|NA
10|286546501|1|DATA recv from 5 seqn 9|NA|NA
10|286885994|9|DATA sent to 1 seqn 9|NA|NA
10|287070466|1|DATA recv from 9 seqn 9|NA|NA
10|290349810|5| |1516|726
10|290355063|10| |1080|0
10|290373426|6|DATA sent to 1 seqn 9|NA|NA
10|290444732|7| |1080|0
10|290445399|1|DATA recv from 6 seqn 9|NA|NA
10|290469761|6| |3049|3843
10|290512833|4| |1517|182
10|290560694|3| |2286|350
10|290615125|9| |1883|1453
10|290637195|8| |2009|2901
10|290664526|1| |163837|0
10|290787061|2| |1412|90
10|293482221|7|DATA sent to 1 seqn 9|NA|NA
10|293572797|1|DATA recv from 7 seqn 9|NA|NA
10|295349110|5| |1080|0
10|295355063|10| |1080|0
10|295445737|7| |1659|1365
10|295468716|6| |1080|0
10|295512136|4| |1347|0
10|295560345|3| |1486|90
10|295614082|9| |1080|0
10|295627091|8| |1080|0
10|295664526|1| |163837|0
10|295727094|8|DATA sent to 1 seqn 9|NA|NA
10|295797656|1|DATA recv from 8 seqn 9|NA|NA
10|295804338|2| |1448|91
10|296175763|2|DATA sent to 1 seqn 9|NA|NA
10|296196088|1|DATA recv from 2 seqn 9|NA|NA
10|300349111|5| |1080|0
10|300355064|10| |1080|0
10|300444699|7| |1080|0
10|300468717|6| |1080|0
10|300512834|4| |1495|271
10|300559998|3| |1080|0
10|300614083|9| |1080|0
10|300627756|8| |1261|272
10|300664526|1| |163837|0
10|300787028|2| |1224|90
10|300938137|8|DATA sent to 1 seqn 10|NA|NA
10|301046393|1|DATA recv from 8 seqn 10|NA|NA
10|301121196|2|DATA sent to 1 seqn 10|NA|NA
10|301140192|1|DATA recv from 2 seqn 10|NA|NA
10|301982935|6|DATA sent to 1 seqn 10|NA|NA
10|302069250|1|DATA recv from 6 seqn 10|NA|NA
10|305349182|5| |1080|0
10|305355135|10| |1080|0
10|305444770|7| |1080|0
10|305469779|6| |1804|1097
10|305512902|4| |1487|257
10|305560417|3| |1384|64
10|305614154|9| |1080|0
10|305628120|8| |1754|1045
10|305664526|1| |163837|0
10|305787394|2| |1566|119
10|310349144|5| |1080|0
10|310355151|10| |1356|0
10|310445799|7| |1503|1180
10|310468719|6| |1256|0
10|310512227|4| |1278|0
10|310560031|3| |1080|0
10|310614116|9| |1080|0
10|310627057|8| |1080|0
10|310664526|1| |163837|0
10|310787397|2| |1410|753
10|312313652|10|DATA sent to 1 seqn 10|NA|NA
10|312942522|1|DATA recv from 10 seqn 10|NA|NA
10|314135749|4|DATA sent to 1 seqn 10|NA|NA
10|314293822|1|DATA recv from 4 seqn 10|NA|NA
10|315349147|5| |1539|0
10|315356111|10| |3468|3641
10|315445783|7| |3953|4891
10|315468713|6| |1628|0
10|315513179|4| |2889|2988
10|315560721|3| |1628|145
10|315615181|9| |1132|2989
10|315627060|8| |1256|0
10|315664526|1| |163837|0
10|315787370|2| |1652|145
10|320349144|5| |1347|0
10|320355063|10| |1080|0
10|320444732|7| |1080|0
10|320468719|6| |1256|0
10|320512136|4| |1080|0
10|320560031|3| |1080|0
10|320615178|9| |1845|2255
10|320627057|8| |1080|0
10|320664526|1| |163837|0
10|320786678|2| |1080|0
10|321191473|5|DATA sent to 1 seqn 10|NA|NA
10|321293994|1|DATA recv from 5 seqn 10|NA|NA
10|325349807|5| |1691|938
10|325356124|10| |2006|2903
10|325444729|7| |1296|0
10|325468716|6| |1080|0
10|325512830|4| |1467|192
10|325560031|3| |1080|0
10|325614119|9| |1256|0
10|325627057|8| |1080|0
10|325664526|1| |163837|0
10|325787024|2| |1368|65
10|326458951|7|DATA sent to 1 seqn 10|NA|NA
10|326569194|1|DATA recv from 7 seqn 10|NA|NA
10|328683082|9|DATA sent to 1 seqn 10|NA|NA
10|328817897|1|DATA recv from 9 seqn 10|NA|NA
10|329308610|3|DATA sent to 1 seqn 10|NA|NA
10|329327668|1|DATA recv from 3 seqn 10|NA|NA
10|330350175|5| |1981|1826
10|330355064|10| |1080|0
10|330445748|7| |2100|1594
10|330469786|6| |3415|4112
10|330512142|4| |1276|0
10|330560695|3| |2177|265
10|330615126|9| |2660|1826
10|330627058|8| |1080|0
10|330664526|1| |163837|0
10|330786681|2| |1353|0
10|331996142|5|DATA sent to 1 seqn 11|NA|NA
10|332170444|1|DATA recv from 5 seqn 11|NA|NA
10|335350179|5| |2493|2365
10|335355135|10| |1080|0
10|335444770|7| |1080|0
10|335468793|6| |1270|0
10|335512902|4| |1467|259
10|335560069|3| |1080|0
10|335614157|9| |1256|0
10|335627129|8| |1080|0
10|335664526|1| |163837|0
10|335787102|2| |1581|66
10|339650551|10|DATA sent to 1 seqn 11|NA|NA
10|339818818|1|DATA recv from 10 seqn 11|NA|NA
10|340349110|5| |1080|0
10|340355763|10| |1584|385
10|340445775|7| |2403|2258
10|340468753|6| |1256|0
10|340495900|4|DATA sent to 1 seqn 11|NA|NA
10|340536357|4| |1375|330
10|340545842|1|DATA recv from 4 seqn 11|NA|NA
10|340560380|3| |1398|65
10|340614135|9| |1080|0
10|340627091|8| |1080|0
10|340664545|1| |163838|0
10|340787059|2| |1388|64
10|341901772|9|DATA sent to 1 seqn 11|NA|NA
10|342068613|1|DATA recv from 9 seqn 11|NA|NA
10|343066423|3|DATA sent to 1 seqn 11|NA|NA
10|343085480|1|DATA recv from 3 seqn 11|NA|NA
10|343725142|6|DATA sent to 1 seqn 11|NA|NA
10|343819078|1|DATA recv from 6 seqn 11|NA|NA
10|345349113|5| |1256|0
10|345355063|10| |1080|0
10|345452271|7| |1373|0
10|345469767|6| |2956|2999
10|345513205|4| |1593|1396
10|345561056|3| |2643|2657
10|345614779|9| |1830|827
10|345627146|8| |1354|0
10|345664526|1| |163837|0
10|345809541|2| |1428|80
10|349445983|8|DATA sent to 1 seqn 11|NA|NA
10|349547597|1|DATA recv from 8 seqn 11|NA|NA
10|350349110|5| |1080|0
10|350355063|10| |1080|0
10|350444765|7| |1080|0
10|350468716|6| |1080|0
10|350512831|4| |1821|419
10|350559997|3| |1080|0
10|350614082|9| |1080|0
10|350628100|8| |2486|2800
10|350664526|1| |163837|0
10|350787059|2| |1455|64
10|350803509|7|DATA sent to 1 seqn 11|NA|NA
10|350941090|1|DATA recv from 7 seqn 11|NA|NA
10|354520441|2|DATA sent to 1 seqn 11|NA|NA
10|354540341|1|DATA recv from 2 seqn 11|NA|NA
10|355349110|5| |1080|0
10|355355066|10| |1256|0
10|355445747|7| |3006|3423
10|355468719|6| |1256|0
10|355512136|4| |1080|0
10|355560688|3| |1619|145
10|355614082|9| |1080|0
10|355627057|8| |1080|0
10|355664526|1| |163837|0
10|355787027|2| |1224|55
10|360349111|5| |1080|0
10|360355064|10| |1080|0
10|360444699|7| |1080|0
10|360468717|6| |1080|0
10|360512137|4| |1080|0
10|360559998|3| |1080|0
10|360614083|9| |1080|0
10|360627058|8| |1080|0
10|360664526|1| |163837|0
10|360786679|2| |1080|0
10|365349182|5| |1080|0
10|365355135|10| |1080|0
10|365402341|3|DATA sent to 1 seqn 12|NA|NA
10|365421473|1|DATA recv from 3 seqn 12|NA|NA
10|365444770|7| |1080|0
10|365468788|6| |1080|0
10|365512208|4| |1080|0
10|365560364|3| |1201|55
10|365614154|9| |1080|0
10|365627129|8| |1080|0
10|365664526|1| |163837|0
10|365786750|2| |1080|0
10|367537061|7|DATA sent to 1 seqn 12|NA|NA
10|367692332|1|DATA recv from 7 seqn 12|NA|NA
10|370349144|5| |1080|0
10|370355101|10| |1270|0
10|370445743|7| |2588|2526
10|370468753|6| |1256|0
10|370512170|4| |1080|0
10|370560346|3| |1357|65
10|370589979|2|DATA sent to 1 seqn 12|NA|NA
10|370609055|1|DATA recv from 2 seqn 12|NA|NA
10|370614116|9| |1080|0
10|370627091|8| |1080|0
10|370664526|1| |163837|0
10|370787027|2| |1224|54
10|372785223|5|DATA sent to 1 seqn 12|NA|NA
10|372919551|1|DATA recv from 5 seqn 12|NA|NA
10|374612312|4|DATA sent to 1 seqn 12|NA|NA
10|374669029|1|DATA recv from 4 seqn 12|NA|NA
10|375324655|9|DATA sent to 1 seqn 12|NA|NA
10|375350156|5| |2035|1536
10|375355097|10| |1080|0
10|375444698|7| |1080|0
10|375512834|4| |1807|754
10|375562146|6| |2350|1680
10|375568832|1|DATA recv from 9 seqn 12|NA|NA
10|375576667|3| |1398|65
10|375615131|9| |2942|2474
10|375627091|8| |1080|0
10|375664526|1| |163837|0
10|375787369|2| |1669|129
10|378327482|6|DATA sent to 1 seqn 12|NA|NA
10|378440848|1|DATA recv from 6 seqn 12|NA|NA
10|380118618|8|DATA sent to 1 seqn 12|NA|NA
10|380296360|1|DATA recv from 8 seqn 12|NA|NA
10|380349110|5| |1080|0
10|380355097|10| |1080|0
10|380444698|7| |1080|0
10|380469759|6| |2118|1650
10|380512833|4| |1752|257
10|380560345|3| |1310|64
10|380614085|9| |1256|0
10|380628123|8| |3411|5164
10|380664526|1| |163837|0
10|380787027|2| |1412|64
10|385349110|5| |1080|0
10|385355097|10| |1080|0
10|385444698|7| |1080|0
10|385468716|6| |1080|0
10|385512136|4| |1080|0
10|385559997|3| |1080|0
10|385614082|9| |1080|0
10|385627057|8| |1080|0
10|385664526|1| |163837|0
10|385786678|2| |1080|0
10|386470864|10|DATA sent to 1 seqn 12|NA|NA
10|386694976|1|DATA recv from 10 seqn 12|NA|NA
10|390349110|5| |1367|0
10|390356110|10| |2251|1537
10|390445744|7| |2441|2262
10|390468722|6| |1270|0
10|390512142|4| |1276|0
10|390560347|3| |1415|64
10|390614083|9| |1080|0
10|390627058|8| |1080|0
10|390664526|1| |163837|0
10|390787737|2| |2089|3224
10|393285154|3|DATA sent to 1 seqn 13|NA|NA
10|393304200|1|DATA recv from 3 seqn 13|NA|NA
10|395349182|5| |1383|0
10|395355135|10| |1080|0
10|395444770|7| |1080|0
10|395468791|6| |1256|0
10|395512208|4| |1080|0
10|395560364|3| |1200|55
10|395615215|9| |2006|2907
10|395627129|8| |1080|0
10|395664526|1| |163837|0
10|395786750|2| |1080|0
10|399641296|8|DATA sent to 1 seqn 13|NA|NA
10|399795355|1|DATA recv from 8 seqn 13|NA|NA
10|400349144|5| |1080|0
10|400355097|10| |1080|0
10|400444732|7| |1080|0
10|400468750|6| |1080|0
10|400512863|4| |1460|257
10|400559997|3| |1080|0
10|400614116|9| |1080|0
10|400628102|8| |2281|1980
10|400664526|1| |163837|0
10|400787061|2| |1399|64
10|400793036|5|DATA sent to 1 seqn 13|NA|NA
10|400919577|1|DATA recv from 5 seqn 13|NA|NA
10|404363416|2|DATA sent to 1 seqn 13|NA|NA
10|404382402|1|DATA recv from 2 seqn 13|NA|NA
10|405350208|5| |2149|1375
10|405355097|10| |1080|0
10|405444732|7| |1080|0
10|405468753|6| |1256|0
10|405513232|4| |2075|2085
10|405559997|3| |1080|0
10|405614120|9| |1270|0
10|405627057|8| |1080|0
10|405664526|1| |163837|0
10|405787369|2| |1699|120
10|409897017|6|DATA sent to 1 seqn 13|NA|NA
10|409943549|1|DATA recv from 6 seqn 13|NA|NA
10|410350152|5| |2284|2640
10|410355097|10| |1080|0
10|410419888|7|DATA sent to 1 seqn 13|NA|NA
10|410471593|6| |2280|275
10|410512517|4| |1475|80
10|410563854|7| |3172|3651
10|410567284|1|DATA recv from 7 seqn 13|NA|NA
10|410574930|3| |2521|2168
10|410614119|9| |1256|0
10|410627057|8| |1080|0
10|410664526|1| |163837|0
10|410787029|2| |1554|80
10|412862709|9|DATA sent to 1 seqn 13|NA|NA
10|413069444|1|DATA recv from 9 seqn 13|NA|NA
10|413884926|10|DATA sent to 1 seqn 13|NA|NA
10|414069252|1|DATA recv from 10 seqn 13|NA|NA
10|415349110|5| |1080|0
10|415355761|10| |1961|711
10|415445743|7| |2674|2254
10|415469759|6| |2599|1731
10|415512170|4| |1080|0
10|415561069|3| |1814|3119
10|415615127|9| |2304|1651
10|415627057|8| |1080|0
10|415664526|1| |163837|0
10|415786678|2| |1080|0
10|418338888|4|DATA sent to 1 seqn 13|NA|NA
10|418419540|1|DATA recv from 4 seqn 13|NA|NA
10|420349111|5| |1080|0
10|420355064|10| |1080|0
10|420444699|7| |1080|0
10|420468717|6| |1080|0
10|420512834|4| |1735|988
10|420559998|3| |1080|0
10|420614083|9| |1080|0
10|420627061|8| |1256|0
10|420664526|1| |163837|0
10|420787027|2| |1379|64
10|422792364|9|DATA sent to 1 seqn 14|NA|NA
10|422943014|1|DATA recv from 9 seqn 14|NA|NA
10|425349185|5| |1176|0
10|425355135|10| |1080|0
10|425444770|7| |1080|0
10|425469834|6| |2155|1678
10|425512208|4| |1080|0
10|425560417|3| |1374|64
10|425614796|9| |1682|550
10|425627129|8| |1080|0
10|425664526|1| |163837|0
10|425786750|2| |1080|0
10|427558729|2|DATA sent to 1 seqn 14|NA|NA
10|427577806|1|DATA recv from 2 seqn 14|NA|NA
10|428017739|10|DATA sent to 1 seqn 14|NA|NA
10|428464911|5|DATA sent to 1 seqn 14|NA|NA
10|429069190|1|DATA recv from 10 seqn 14|NA|NA
10|429794742|1|DATA recv from 5 seqn 14|NA|NA
10|430349808|5| |2229|440
10|430355763|10| |2067|550
10|430445776|7| |5603|8327
10|430468753|6| |1896|0
10|430513216|4| |5302|8058
10|430561082|3| |3021|2833
10|430615149|9| |1132|2992
10|430627086|8| |1608|0
10|430664526|1| |163837|0
10|430787372|2| |1701|119
10|435349110|5| |1376|0
10|435355063|10| |1080|0
10|435444732|7| |1080|0
10|435468750|6| |1080|0
10|435512171|4| |1358|0
10|435560031|3| |1080|0
10|435614082|9| |1080|0
10|435627091|8| |1080|0
10|435664526|1| |163837|0
10|435787745|2| |1133|2990
10|440349113|5| |1256|0
10|440356130|10| |1133|2993
10|440448437|7| |1636|0
10|440469809|6| |2095|3224
10|440512170|4| |1338|0
10|440560035|3| |1276|0
10|440614085|9| |1256|0
10|440628156|8| |1131|2987
10|440664526|1| |163837|0
10|440786678|2| |1080|0
10|443061094|6|DATA sent to 1 seqn 14|NA|NA
10|443130811|7|DATA sent to 1 seqn 14|NA|NA
10|443192431|1|DATA recv from 6 seqn 14|NA|NA
10|443442332|1|DATA recv from 7 seqn 14|NA|NA
10|445350173|5| |1842|1717
10|445355063|10| |1080|0
10|445445738|7| |1808|1047
10|445469758|6| |2606|2036
10|445512170|4| |1080|0
10|445560721|3| |1633|129
10|445614087|9| |1270|0
10|445627091|8| |1080|0
10|445664526|1| |163837|0
10|445786681|2| |1256|0
10|446086622|8|DATA sent to 1 seqn 14|NA|NA
10|446171328|1|DATA recv from 8 seqn 14|NA|NA
10|446996110|3|DATA sent to 1 seqn 14|NA|NA
10|447015241|1|DATA recv from 3 seqn 14|NA|NA
10|450331062|4|DATA sent to 1 seqn 14|NA|NA
10|450349110|5| |1363|0
10|450355064|10| |1080|0
10|450419742|1|DATA recv from 4 seqn 14|NA|NA
10|450444701|7| |1359|0
10|450469784|6| |1134|3002
